market,month,year,quantity,priceMin,priceMax,priceMod,state,city,date
CHENNAI,June,2013,117600,1742,1967,1850,TN,CHENNAI,June-2013
CHENNAI,June,2014,125400,2172,2400,2288,TN,CHENNAI,June-2014
CHENNAI,June,2015,133500,2377,2662,2519,TN,CHENNAI,June-2015
CHENNAI,June,2016,122100,1452,1704,1578,TN,CHENNAI,June-2016
CHENNAI,July,2008,125700,685,984,840,TN,CHENNAI,July-2008
CHENNAI,July,2009,119000,859,1096,978,TN,CHENNAI,July-2009
CHENNAI,July,2010,129700,822,1196,1007,TN,CHENNAI,July-2010
CHENNAI,July,2011,127100,1046,1308,1179,TN,CHENNAI,July-2011
CHENNAI,July,2012,124900,935,1142,1038,TN,CHENNAI,July-2012
CHENNAI,July,2013,119600,2611,2907,2756,TN,CHENNAI,July-2013
CHENNAI,July,2014,132800,2770,3163,2981,TN,CHENNAI,July-2014
CHENNAI,July,2015,126000,2542,2800,2671,TN,CHENNAI,July-2015
CHENNAI,July,2016,117000,1474,1691,1583,TN,CHENNAI,July-2016
CHENNAI,August,2008,115100,754,1206,985,TN,CHENNAI,August-2008
CHENNAI,August,2009,105900,825,1092,967,TN,CHENNAI,August-2009
CHENNAI,August,2010,128200,973,1273,1146,TN,CHENNAI,August-2010
CHENNAI,August,2011,95150,1283,1483,1383,TN,CHENNAI,August-2011
CHENNAI,August,2012,105000,1017,1270,1143,TN,CHENNAI,August-2012
CHENNAI,August,2013,105400,4270,4791,4530,TN,CHENNAI,August-2013
CHENNAI,August,2014,104600,2452,2904,2691,TN,CHENNAI,August-2014
CHENNAI,August,2015,132600,4584,5244,4920,TN,CHENNAI,August-2015
CHENNAI,August,2016,127200,1417,1625,1525,TN,CHENNAI,August-2016
CHENNAI,September,2008,126500,658,1092,875,TN,CHENNAI,September-2008
CHENNAI,September,2009,110200,825,1071,950,TN,CHENNAI,September-2009
CHENNAI,September,2010,109900,1296,1646,1479,TN,CHENNAI,September-2010
CHENNAI,September,2011,117800,1208,1579,1394,TN,CHENNAI,September-2011
CHENNAI,September,2012,110200,1013,1229,1123,TN,CHENNAI,September-2012
CHENNAI,September,2013,109200,4939,5483,5217,TN,CHENNAI,September-2013
CHENNAI,September,2014,117400,2176,2624,2404,TN,CHENNAI,September-2014
CHENNAI,September,2015,115600,4968,5641,5318,TN,CHENNAI,September-2015
CHENNAI,September,2016,115000,1100,1494,1328,TN,CHENNAI,September-2016
CHENNAI,October,2008,108000,668,1045,868,TN,CHENNAI,October-2008
CHENNAI,October,2009,108500,1420,1880,1652,TN,CHENNAI,October-2009
CHENNAI,October,2010,109000,1783,2204,2006,TN,CHENNAI,October-2010
CHENNAI,October,2011,117650,1297,1596,1470,TN,CHENNAI,October-2011
CHENNAI,October,2012,108400,1171,1367,1269,TN,CHENNAI,October-2012
CHENNAI,October,2013,111800,4304,5016,4676,TN,CHENNAI,October-2013
CHENNAI,October,2014,96400,2124,2524,2338,TN,CHENNAI,October-2014
CHENNAI,October,2015,116200,3613,3957,3800,TN,CHENNAI,October-2015
CHENNAI,October,2016,119800,1086,1395,1245,TN,CHENNAI,October-2016
CHENNAI,November,2008,105300,988,1642,1319,TN,CHENNAI,November-2008
CHENNAI,November,2009,87900,1695,2332,2045,TN,CHENNAI,November-2009
CHENNAI,November,2010,104900,2396,2971,2688,TN,CHENNAI,November-2010
CHENNAI,November,2011,108710,1189,1633,1425,TN,CHENNAI,November-2011
CHENNAI,November,2012,106500,1800,2050,1921,TN,CHENNAI,November-2012
CHENNAI,November,2013,101700,4364,4950,4705,TN,CHENNAI,November-2013
CHENNAI,November,2014,98800,2280,2560,2420,TN,CHENNAI,November-2014
CHENNAI,November,2015,104300,3236,3623,3432,TN,CHENNAI,November-2015
CHENNAI,November,2016,126000,1221,1521,1371,TN,CHENNAI,November-2016
CHENNAI,December,2008,116000,963,1646,1317,TN,CHENNAI,December-2008
CHENNAI,December,2009,112400,2017,2904,2506,TN,CHENNAI,December-2009
CHENNAI,December,2010,109000,3164,4124,3646,TN,CHENNAI,December-2010
CHENNAI,December,2011,130200,1254,1496,1367,TN,CHENNAI,December-2011
CHENNAI,December,2012,63900,1746,2073,1910,TN,CHENNAI,December-2012
CHENNAI,December,2013,105750,2439,2770,2609,TN,CHENNAI,December-2013
CHENNAI,December,2014,117200,2221,2583,2404,TN,CHENNAI,December-2014
CHENNAI,December,2015,91600,2106,2583,2367,TN,CHENNAI,December-2015
CHENNAI,December,2016,110000,1286,1614,1468,TN,CHENNAI,December-2016
CHICKBALLAPUR(KNT),June,2016,780,1200,1500,1350,KT,CHICKBALLAPUR,June-2016
CHICKBALLAPUR(KNT),July,2016,500,1250,1500,1375,KT,CHICKBALLAPUR,July-2016
CHICKBALLAPUR(KNT),August,2016,885,1200,1433,1333,KT,CHICKBALLAPUR,August-2016
CHICKBALLAPUR(KNT),October,2016,340,800,1200,1000,KT,CHICKBALLAPUR,October-2016
CHICKBALLAPUR(KNT),December,2016,220,1200,1500,1300,KT,CHICKBALLAPUR,December-2016
CHOMU(RAJ),May,2016,6550,560,740,640,RJ,CHOMU,May-2016
CHOMU(RAJ),June,2016,3650,513,688,600,RJ,CHOMU,June-2016
CHOMU(RAJ),July,2016,1400,457,600,529,RJ,CHOMU,July-2016
CHOMU(RAJ),August,2016,85,500,683,592,RJ,CHOMU,August-2016
CHOMU(RAJ),November,2016,30,400,600,500,RJ,CHOMU,November-2016
COIMBATORE(TN) (bellary),January,2013,54000,1876,2062,1967,TN,COIMBATORE,January-2013
COIMBATORE(TN) (bellary),January,2014,64100,1221,1442,1331,TN,COIMBATORE,January-2014
COIMBATORE(TN) (bellary),February,2013,49300,1822,1991,1907,TN,COIMBATORE,February-2013
COIMBATORE(TN) (bellary),February,2014,78000,822,1020,1007,TN,COIMBATORE,February-2014
COIMBATORE(TN) (bellary),February,2015,75300,1730,2043,1887,TN,COIMBATORE,February-2015
COIMBATORE(TN) (bellary),February,2016,106000,546,1433,990,TN,COIMBATORE,February-2016
COIMBATORE(TN) (bellary),March,2013,56500,1330,1457,1393,TN,COIMBATORE,March-2013
COIMBATORE(TN) (bellary),March,2014,70800,821,1079,950,TN,COIMBATORE,March-2014
COIMBATORE(TN) (bellary),March,2015,85200,1408,1883,1646,TN,COIMBATORE,March-2015
COIMBATORE(TN) (bellary),March,2016,81000,620,1208,914,TN,COIMBATORE,March-2016
COIMBATORE(TN) (bellary),April,2013,47300,1220,1312,1266,TN,COIMBATORE,April-2013
COIMBATORE(TN) (bellary),April,2014,72200,864,1386,1120,TN,COIMBATORE,April-2014
COIMBATORE(TN) (bellary),April,2015,74000,1354,1750,1552,TN,COIMBATORE,April-2015
COIMBATORE(TN) (bellary),April,2016,64800,858,1142,1002,TN,COIMBATORE,April-2016
COIMBATORE(TN) (bellary),May,2014,76100,1258,1619,1438,TN,COIMBATORE,May-2014
COIMBATORE(TN) (bellary),May,2015,65400,1764,2140,1952,TN,COIMBATORE,May-2015
COIMBATORE(TN) (bellary),May,2016,89000,764,1208,982,TN,COIMBATORE,May-2016
COIMBATORE(TN) (bellary),June,2013,44000,1700,1875,1788,TN,COIMBATORE,June-2013
COIMBATORE(TN) (bellary),June,2014,47000,1779,2229,2004,TN,COIMBATORE,June-2014
COIMBATORE(TN) (bellary),June,2015,55100,1880,2524,2202,TN,COIMBATORE,June-2015
COIMBATORE(TN) (bellary),June,2016,80800,964,1224,1094,TN,COIMBATORE,June-2016
COIMBATORE(TN) (bellary),July,2013,43700,2327,2688,2508,TN,COIMBATORE,July-2013
COIMBATORE(TN) (bellary),July,2014,49600,2088,2538,2300,TN,COIMBATORE,July-2014
COIMBATORE(TN) (bellary),July,2015,133600,2342,2942,2642,TN,COIMBATORE,July-2015
COIMBATORE(TN) (bellary),July,2016,87200,716,1224,970,TN,COIMBATORE,July-2016
COIMBATORE(TN) (bellary),August,2012,11200,2036,2705,2370,TN,COIMBATORE,August-2012
COIMBATORE(TN) (bellary),August,2013,42200,3736,4472,4116,TN,COIMBATORE,August-2013
COIMBATORE(TN) (bellary),August,2015,68900,3580,5080,4330,TN,COIMBATORE,August-2015
COIMBATORE(TN) (bellary),August,2016,103500,612,1296,954,TN,COIMBATORE,August-2016
COIMBATORE(TN) (bellary),September,2013,78200,2636,3884,3266,TN,COIMBATORE,September-2013
COIMBATORE(TN) (bellary),September,2014,68100,1496,2128,1812,TN,COIMBATORE,September-2014
COIMBATORE(TN) (bellary),September,2015,81000,3250,5079,4165,TN,COIMBATORE,September-2015
COIMBATORE(TN) (bellary),September,2016,101000,571,1192,881,TN,COIMBATORE,September-2016
COIMBATORE(TN) (bellary),October,2012,62000,1087,1239,1161,TN,COIMBATORE,October-2012
COIMBATORE(TN) (bellary),October,2013,79200,3177,4981,4165,TN,COIMBATORE,October-2013
COIMBATORE(TN) (bellary),October,2014,69200,1630,2070,1850,TN,COIMBATORE,October-2014
COIMBATORE(TN) (bellary),October,2015,76900,2535,3726,3130,TN,COIMBATORE,October-2015
COIMBATORE(TN) (bellary),October,2016,89250,546,967,752,TN,COIMBATORE,October-2016
COIMBATORE(TN) (bellary),November,2010,12250,1756,3533,2644,TN,COIMBATORE,November-2010
COIMBATORE(TN) (bellary),November,2012,34100,1613,2971,1788,TN,COIMBATORE,November-2012
COIMBATORE(TN) (bellary),November,2013,54000,3646,4571,4108,TN,COIMBATORE,November-2013
COIMBATORE(TN) (bellary),November,2014,73500,1473,2177,1825,TN,COIMBATORE,November-2014
COIMBATORE(TN) (bellary),November,2015,40600,2805,3564,3184,TN,COIMBATORE,November-2015
COIMBATORE(TN) (bellary),December,2012,51900,1700,1904,1802,TN,COIMBATORE,December-2012
COIMBATORE(TN) (bellary),December,2013,81900,1917,2346,2131,TN,COIMBATORE,December-2013
COIMBATORE(TN) (bellary),December,2014,94000,1844,2468,2156,TN,COIMBATORE,December-2014
COIMBATORE(TN) (bellary),December,2015,53800,2092,2883,2488,TN,COIMBATORE,December-2015
COIMBATORE(TN) (bellary),December,2016,109000,1096,1476,1286,TN,COIMBATORE,December-2016
COIMBATORE(TN) (podisu),January,2013,7850,2790,3155,2973,TN,COIMBATORE,January-2013
COIMBATORE(TN) (podisu),January,2014,38425,1731,2090,1921,TN,COIMBATORE,January-2014
COIMBATORE(TN) (podisu),February,2013,10350,2205,2432,2325,TN,COIMBATORE,February-2013
COIMBATORE(TN) (podisu),February,2014,34750,1339,1739,1539,TN,COIMBATORE,February-2014
COIMBATORE(TN) (podisu),February,2015,32300,1730,2422,2076,TN,COIMBATORE,February-2015
COIMBATORE(TN) (podisu),February,2016,53300,1113,1796,1454,TN,COIMBATORE,February-2016
COIMBATORE(TN) (podisu),March,2013,18900,2018,2377,2198,TN,COIMBATORE,March-2013
COIMBATORE(TN) (podisu),March,2014,41900,1063,1492,1277,TN,COIMBATORE,March-2014
COIMBATORE(TN) (podisu),March,2015,42100,1142,1921,1531,TN,COIMBATORE,March-2015
COIMBATORE(TN) (podisu),March,2016,51000,728,1400,1064,TN,COIMBATORE,March-2016
COIMBATORE(TN) (podisu),April,2013,17950,3356,3848,3602,TN,COIMBATORE,April-2013
COIMBATORE(TN) (podisu),April,2014,33300,1055,1773,1414,TN,COIMBATORE,April-2014
COIMBATORE(TN) (podisu),April,2015,38800,1096,1646,1371,TN,COIMBATORE,April-2015
COIMBATORE(TN) (podisu),April,2016,31600,1138,1692,1415,TN,COIMBATORE,April-2016
COIMBATORE(TN) (podisu),May,2014,30700,1469,2000,1735,TN,COIMBATORE,May-2014
COIMBATORE(TN) (podisu),May,2015,32600,2748,3312,3030,TN,COIMBATORE,May-2015
COIMBATORE(TN) (podisu),May,2016,26600,2392,3244,2822,TN,COIMBATORE,May-2016
COIMBATORE(TN) (podisu),June,2013,13600,5825,6725,6275,TN,COIMBATORE,June-2013
COIMBATORE(TN) (podisu),June,2014,22600,1550,2108,1829,TN,COIMBATORE,June-2014
COIMBATORE(TN) (podisu),June,2015,21750,3644,5052,4348,TN,COIMBATORE,June-2015
COIMBATORE(TN) (podisu),June,2016,28100,2384,3108,2746,TN,COIMBATORE,June-2016
COIMBATORE(TN) (podisu),July,2012,2500,700,800,750,TN,COIMBATORE,July-2012
COIMBATORE(TN) (podisu),July,2013,22200,2700,3354,3027,TN,COIMBATORE,July-2013
COIMBATORE(TN) (podisu),July,2014,19200,2492,3538,3006,TN,COIMBATORE,July-2014
COIMBATORE(TN) (podisu),July,2015,45300,2254,4119,3187,TN,COIMBATORE,July-2015
COIMBATORE(TN) (podisu),July,2016,62000,1432,2164,1798,TN,COIMBATORE,July-2016
COIMBATORE(TN) (podisu),August,2012,41500,860,1040,950,TN,COIMBATORE,August-2012
COIMBATORE(TN) (podisu),August,2013,23300,3392,3900,3646,TN,COIMBATORE,August-2013
COIMBATORE(TN) (podisu),August,2015,36700,2120,3048,2584,TN,COIMBATORE,August-2015
COIMBATORE(TN) (podisu),August,2016,59500,612,1476,1044,TN,COIMBATORE,August-2016
COIMBATORE(TN) (podisu),September,2013,28800,4163,5067,4615,TN,COIMBATORE,September-2013
COIMBATORE(TN) (podisu),September,2014,22200,1916,3060,2488,TN,COIMBATORE,September-2014
COIMBATORE(TN) (podisu),September,2015,34800,2067,3146,2606,TN,COIMBATORE,September-2015
COIMBATORE(TN) (podisu),September,2016,42800,1300,1996,1648,TN,COIMBATORE,September-2016
COIMBATORE(TN) (podisu),October,2012,17750,3191,3396,3298,TN,COIMBATORE,October-2012
COIMBATORE(TN) (podisu),October,2013,32100,4373,6296,4958,TN,COIMBATORE,October-2013
COIMBATORE(TN) (podisu),October,2014,24500,2600,3041,2820,TN,COIMBATORE,October-2014
COIMBATORE(TN) (podisu),October,2015,28800,2294,4138,3216,TN,COIMBATORE,October-2015
COIMBATORE(TN) (podisu),October,2016,37740,1432,2384,1908,TN,COIMBATORE,October-2016
COIMBATORE(TN) (podisu),November,2010,3100,1275,2600,1938,TN,COIMBATORE,November-2010
COIMBATORE(TN) (podisu),November,2012,94900,613,4296,4133,TN,COIMBATORE,November-2012
COIMBATORE(TN) (podisu),November,2013,18050,4583,6750,5667,TN,COIMBATORE,November-2013
COIMBATORE(TN) (podisu),November,2014,21300,2232,3555,2893,TN,COIMBATORE,November-2014
COIMBATORE(TN) (podisu),November,2015,21550,3041,4555,3798,TN,COIMBATORE,November-2015
COIMBATORE(TN) (podisu),December,2012,11700,3721,4154,4017,TN,COIMBATORE,December-2012
COIMBATORE(TN) (podisu),December,2013,33800,3302,4008,3663,TN,COIMBATORE,December-2013
COIMBATORE(TN) (podisu),December,2014,25200,1668,3560,2614,TN,COIMBATORE,December-2014
COIMBATORE(TN) (podisu),December,2015,29550,2929,3854,3392,TN,COIMBATORE,December-2015
COIMBATORE(TN) (podisu),December,2016,45500,1120,2112,1616,TN,COIMBATORE,December-2016
DEESA(GUJ),January,2015,16099,880,1560,1220,GJ,DEESA,January-2015
DEESA(GUJ),January,2016,784,900,1575,1350,GJ,DEESA,January-2016
DEESA(GUJ),February,2015,3010,1000,1508,1250,GJ,DEESA,February-2015
DEESA(GUJ),February,2016,2086,733,950,842,GJ,DEESA,February-2016
DEESA(GUJ),March,2015,6300,650,1850,1250,GJ,DEESA,March-2015
DEESA(GUJ),March,2016,3313,722,1033,917,GJ,DEESA,March-2016
DEESA(GUJ),April,2015,4480,800,1650,1225,GJ,DEESA,April-2015
DEESA(GUJ),May,2015,38368,794,1366,1074,GJ,DEESA,May-2015
DEESA(GUJ),May,2016,3456,414,707,561,GJ,DEESA,May-2016
DEESA(GUJ),June,2015,4427,977,1742,1360,GJ,DEESA,June-2015
DEESA(GUJ),June,2016,3771,500,770,635,GJ,DEESA,June-2016
DEESA(GUJ),July,2015,5237,1242,1925,1583,GJ,DEESA,July-2015
DEESA(GUJ),July,2016,7123,500,805,653,GJ,DEESA,July-2016
DEESA(GUJ),August,2015,3882,2264,3714,3014,GJ,DEESA,August-2015
DEESA(GUJ),August,2016,6230,538,1000,769,GJ,DEESA,August-2016
DEESA(GUJ),September,2015,2602,3188,4525,3856,GJ,DEESA,September-2015
DEESA(GUJ),October,2015,3780,1982,3345,2664,GJ,DEESA,October-2015
DEESA(GUJ),October,2016,6209,486,807,646,GJ,DEESA,October-2016
DEESA(GUJ),November,2015,1498,1867,2900,2383,GJ,DEESA,November-2015
DEESA(GUJ),November,2016,6800,550,800,675,GJ,DEESA,November-2016
DEESA(GUJ),December,2014,21860,833,1900,1367,GJ,DEESA,December-2014
DEESA(GUJ),December,2015,917,1600,2280,1940,GJ,DEESA,December-2015
DEESA(GUJ),December,2016,14200,585,795,690,GJ,DEESA,December-2016
DEHRADOON(UTT),January,2015,10753,758,1142,836,UP,DEHRADOON,January-2015
DEHRADOON(UTT),January,2016,10068,808,1048,935,UP,DEHRADOON,January-2016
DEHRADOON(UTT),February,2015,10234,779,1232,836,UP,DEHRADOON,February-2015
DEHRADOON(UTT),February,2016,12411,706,1000,844,UP,DEHRADOON,February-2016
DEHRADOON(UTT),March,2015,13391,765,1088,838,UP,DEHRADOON,March-2015
DEHRADOON(UTT),March,2016,9560,740,954,846,UP,DEHRADOON,March-2016
DEHRADOON(UTT),April,2015,13412,729,1033,812,UP,DEHRADOON,April-2015
DEHRADOON(UTT),April,2016,12372,639,882,743,UP,DEHRADOON,April-2016
DEHRADOON(UTT),May,2015,11971,665,977,700,UP,DEHRADOON,May-2015
DEHRADOON(UTT),May,2016,19245,773,1000,864,UP,DEHRADOON,May-2016
DEHRADOON(UTT),June,2015,13294,671,1064,736,UP,DEHRADOON,June-2015
DEHRADOON(UTT),June,2016,15429,775,1000,878,UP,DEHRADOON,June-2016
DEHRADOON(UTT),July,2015,12526,755,1150,878,UP,DEHRADOON,July-2015
DEHRADOON(UTT),July,2016,10710,653,954,817,UP,DEHRADOON,July-2016
DEHRADOON(UTT),August,2015,5917,3131,4308,3642,UP,DEHRADOON,August-2015
DEHRADOON(UTT),August,2016,9710,557,900,713,UP,DEHRADOON,August-2016
DEHRADOON(UTT),September,2015,5570,3245,4673,3936,UP,DEHRADOON,September-2015
DEHRADOON(UTT),September,2016,9740,563,883,717,UP,DEHRADOON,September-2016
DEHRADOON(UTT),October,2015,7682,2187,3267,2740,UP,DEHRADOON,October-2015
DEHRADOON(UTT),October,2016,11698,419,728,566,UP,DEHRADOON,October-2016
DEHRADOON(UTT),November,2014,13330,1334,1900,1537,UP,DEHRADOON,November-2014
DEHRADOON(UTT),November,2015,8943,1523,2312,1985,UP,DEHRADOON,November-2015
DEHRADOON(UTT),November,2016,11505,469,779,600,UP,DEHRADOON,November-2016
DEHRADOON(UTT),December,2014,14999,967,1302,1071,UP,DEHRADOON,December-2014
DEHRADOON(UTT),December,2015,11409,1220,1623,1420,UP,DEHRADOON,December-2015
DEHRADOON(UTT),December,2016,16702,438,688,581,UP,DEHRADOON,December-2016
DELHI,January,2008,281500,309,567,447,DL,DELHI,January-2008
DELHI,January,2009,225666,995,1650,1369,DL,DELHI,January-2009
DELHI,January,2010,185675,612,1703,1331,DL,DELHI,January-2010
DELHI,January,2011,210112,1131,3594,2657,DL,DELHI,January-2011
DELHI,January,2012,357155,214,731,490,DL,DELHI,January-2012
DELHI,January,2013,324967,614,1795,1351,DL,DELHI,January-2013
DELHI,January,2014,261467,583,1561,1151,DL,DELHI,January-2014
DELHI,January,2015,249820,727,1829,1353,DL,DELHI,January-2015
DELHI,January,2016,249231,467,1573,1154,DL,DELHI,January-2016
DELHI,February,2008,300020,280,485,405,DL,DELHI,February-2008
DELHI,February,2009,315725,876,1422,1108,DL,DELHI,February-2009
DELHI,February,2010,211756,577,1488,1109,DL,DELHI,February-2010
DELHI,February,2011,216955,467,1395,1039,DL,DELHI,February-2011
DELHI,February,2012,278303,407,646,535,DL,DELHI,February-2012
DELHI,February,2013,260920,842,1925,1464,DL,DELHI,February-2013
DELHI,February,2014,269628,556,1233,927,DL,DELHI,February-2014
DELHI,February,2015,227680,875,1951,1542,DL,DELHI,February-2015
DELHI,February,2016,268346,437,1254,898,DL,DELHI,February-2016
DELHI,March,2008,259520,385,584,474,DL,DELHI,March-2008
DELHI,March,2009,337264,643,1121,957,DL,DELHI,March-2009
DELHI,March,2010,270665,465,1009,820,DL,DELHI,March-2010
DELHI,March,2011,298421,441,844,677,DL,DELHI,March-2011
DELHI,March,2012,302949,447,719,603,DL,DELHI,March-2012
DELHI,March,2013,321941,719,1499,1155,DL,DELHI,March-2013
DELHI,March,2014,296475,564,1303,969,DL,DELHI,March-2014
DELHI,March,2015,289604,950,1755,1413,DL,DELHI,March-2015
DELHI,March,2016,231367,616,1386,1042,DL,DELHI,March-2016
DELHI,April,2008,261886,324,520,479,DL,DELHI,April-2008
DELHI,April,2009,307403,516,815,712,DL,DELHI,April-2009
DELHI,April,2010,351145,418,811,694,DL,DELHI,April-2010
DELHI,April,2011,260910,398,730,605,DL,DELHI,April-2011
DELHI,April,2012,267075,415,732,621,DL,DELHI,April-2012
DELHI,April,2013,353698,629,1293,1013,DL,DELHI,April-2013
DELHI,April,2014,272611,626,1344,1031,DL,DELHI,April-2014
DELHI,April,2015,302932,974,1669,1335,DL,DELHI,April-2015
DELHI,April,2016,195306,470,1111,822,DL,DELHI,April-2016
DELHI,May,2008,279432,305,496,439,DL,DELHI,May-2008
DELHI,May,2009,336957,476,779,640,DL,DELHI,May-2009
DELHI,May,2010,312070,306,704,524,DL,DELHI,May-2010
DELHI,May,2011,319227,341,692,540,DL,DELHI,May-2011
DELHI,May,2012,346714,360,686,544,DL,DELHI,May-2012
DELHI,May,2013,354260,563,1077,860,DL,DELHI,May-2013
DELHI,May,2014,311504,742,1439,1142,DL,DELHI,May-2014
DELHI,May,2015,325192,580,1777,1309,DL,DELHI,May-2015
DELHI,May,2016,274223,317,809,590,DL,DELHI,May-2016
DELHI,June,2008,295554,286,574,430,DL,DELHI,June-2008
DELHI,June,2009,403324,466,890,649,DL,DELHI,June-2009
DELHI,June,2010,367566,284,754,507,DL,DELHI,June-2010
DELHI,June,2011,352973,264,847,576,DL,DELHI,June-2011
DELHI,June,2012,339307,411,692,587,DL,DELHI,June-2012
DELHI,June,2013,324640,653,1518,1172,DL,DELHI,June-2013
DELHI,June,2014,280149,813,1788,1277,DL,DELHI,June-2014
DELHI,June,2015,288482,576,2108,1569,DL,DELHI,June-2015
DELHI,June,2016,250439,393,1069,697,DL,DELHI,June-2016
DELHI,July,2008,313412,391,836,594,DL,DELHI,July-2008
DELHI,July,2009,383607,551,999,740,DL,DELHI,July-2009
DELHI,July,2010,340470,301,979,672,DL,DELHI,July-2010
DELHI,July,2011,293761,396,1101,818,DL,DELHI,July-2011
DELHI,July,2012,333825,462,815,681,DL,DELHI,July-2012
DELHI,July,2013,298311,1121,2398,1990,DL,DELHI,July-2013
DELHI,July,2014,272278,1404,2438,2042,DL,DELHI,July-2014
DELHI,July,2015,293187,755,2438,1880,DL,DELHI,July-2015
DELHI,July,2016,327613,359,1072,695,DL,DELHI,July-2016
DELHI,August,2008,254074,553,1069,833,DL,DELHI,August-2008
DELHI,August,2009,312371,602,1030,796,DL,DELHI,August-2009
DELHI,August,2010,300974,357,1113,846,DL,DELHI,August-2010
DELHI,August,2011,262378,556,1382,1069,DL,DELHI,August-2011
DELHI,August,2012,327870,491,897,690,DL,DELHI,August-2012
DELHI,August,2013,229188,2002,4128,3510,DL,DELHI,August-2013
DELHI,August,2014,257155,1161,2148,1750,DL,DELHI,August-2014
DELHI,August,2015,221575,1562,4254,3381,DL,DELHI,August-2015
DELHI,August,2016,235464,349,1118,730,DL,DELHI,August-2016
DELHI,September,2008,273808,412,1078,816,DL,DELHI,September-2008
DELHI,September,2009,273338,630,1043,858,DL,DELHI,September-2009
DELHI,September,2010,295107,708,1573,1294,DL,DELHI,September-2010
DELHI,September,2011,290666,548,1488,1201,DL,DELHI,September-2011
DELHI,September,2012,319159,413,901,690,DL,DELHI,September-2012
DELHI,September,2013,202201,2790,5114,4407,DL,DELHI,September-2013
DELHI,September,2014,273867,984,2105,1700,DL,DELHI,September-2014
DELHI,September,2015,261080,1993,4756,3763,DL,DELHI,September-2015
DELHI,September,2016,226893,283,1114,645,DL,DELHI,September-2016
DELHI,October,2008,241604,515,1028,826,DL,DELHI,October-2008
DELHI,October,2009,351319,1211,1810,1535,DL,DELHI,October-2009
DELHI,October,2010,223100,979,1782,1549,DL,DELHI,October-2010
DELHI,October,2011,250962,554,1430,1096,DL,DELHI,October-2011
DELHI,October,2012,305698,613,1373,1019,DL,DELHI,October-2012
DELHI,October,2013,190152,2646,5181,4159,DL,DELHI,October-2013
DELHI,October,2014,267475,790,2126,1629,DL,DELHI,October-2014
DELHI,October,2015,271966,1802,3557,2913,DL,DELHI,October-2015
DELHI,October,2016,280828,187,932,567,DL,DELHI,October-2016
DELHI,November,2008,257426,752,1339,1024,DL,DELHI,November-2008
DELHI,November,2009,403016,903,1646,1356,DL,DELHI,November-2009
DELHI,November,2010,303608,977,2313,1842,DL,DELHI,November-2010
DELHI,November,2011,369789,277,1231,899,DL,DELHI,November-2011
DELHI,November,2012,343711,486,1621,1066,DL,DELHI,November-2012
DELHI,November,2013,277717,1227,4439,3395,DL,DELHI,November-2013
DELHI,November,2014,396297,383,2091,1528,DL,DELHI,November-2014
DELHI,November,2015,285566,900,2703,2090,DL,DELHI,November-2015
DELHI,November,2016,263820,246,1314,814,DL,DELHI,November-2016
DELHI,December,2008,194644,741,1437,1128,DL,DELHI,December-2008
DELHI,December,2009,449388,924,1683,1382,DL,DELHI,December-2009
